action,simp,x,y
Pick round peg 4,Pick,0.56816038,0.17228592
Pick round peg 4,Pick,0.36820956,0.40215163
Pick round peg 4,Pick,0.48534466,0.42641832
Pick round peg 4,Pick,0.67745125,0.18496395
Pick round peg 4,Pick,0.59296863,-0.37614673
Pick round peg 4,Pick,0.69697679,-0.1170859
Pick round peg 4,Pick,0.62557992,-0.36494588
Pick round peg 4,Pick,0.41005454,0.48653472
Pick round peg 4,Pick,0.44508883,0.42674061
Pick round peg 4,Pick,0.50033626,0.46793153
Pick round peg 4,Pick,0.67815897,0.22103408
Pick round peg 4,Pick,0.55665941,-0.34126478
Pick round peg 4,Pick,0.5912023,-0.33220397
Pick round peg 4,Pick,0.37011059,0.52110693
Pick round peg 4,Pick,0.44079332,0.36839243
Pick round peg 4,Pick,0.64531625,0.08828549
Pick round peg 4,Pick,0.61156921,-0.24256751
Pick round peg 4,Pick,0.56273958,-0.14810242
Pick round peg 4,Pick,0.66930181,0.0987571
Pick round peg 4,Pick,0.48607581,-0.53266412
Pick round peg 4,Pick,0.49032236,-0.37743407
Pick round peg 4,Pick,0.54637285,-0.42555903
Pick round peg 4,Pick,0.58352318,0.21647836
Pick round peg 4,Pick,0.59346825,-0.28078363
Pick round peg 4,Pick,0.41340494,0.46384246
Pick round peg 4,Pick,0.46242479,0.37948894
Pick round peg 4,Pick,0.63115511,0.35617323
Pick small gear,Pick,0.56277223,-0.40756329
Pick small gear,Pick,0.65316833,-0.22958151
Pick small gear,Pick,0.65308178,0.26184499
Pick small gear,Pick,0.51923525,-0.28361901
Pick small gear,Pick,0.51289803,0.00386712
Pick small gear,Pick,0.64295822,0.17818344
Pick small gear,Pick,0.50607808,-0.06481311
Pick small gear,Pick,0.48390705,0.09361792
Pick small gear,Pick,0.49325118,0.22911395
Pick small gear,Pick,0.48007781,-0.16949269
Pick small gear,Pick,0.60142953,0.41555723
Pick small gear,Pick,0.43912713,-0.1201929
Pick small gear,Pick,0.47148516,-0.12687557
Pick small gear,Pick,0.69164027,-0.1833272
Pick small gear,Pick,0.68725054,-0.19884592
Pick small gear,Pick,0.53612589,0.23451847
Pick small gear,Pick,0.69470832,-0.07197335
Pick small gear,Pick,0.59152136,-0.29417513
Pick small gear,Pick,0.53839376,0.17204681
Pick small gear,Pick,0.59809918,0.16939337
Pick small gear,Pick,0.45612072,0.25587008
Pick small gear,Pick,0.43422583,0.2681857
Pick small gear,Pick,0.55320598,0.26003556
Pick small gear,Pick,0.56668682,0.00583632
Pick small gear,Pick,0.57170292,-0.3740985
Pick small gear,Pick,0.57866154,0.34287524
Pick small gear,Pick,0.44798414,0.18889913
Pick small gear,Pick,0.41990213,-0.22456114
Pick small gear,Pick,0.62267103,-0.32985251
Pick small gear,Pick,0.63357001,0.13451983
Pick small gear,Pick,0.60367472,-0.37408776
Pick small gear,Pick,0.68906578,0.20930322
Pick small gear,Pick,0.43724387,0.15656341
Pick small gear,Pick,0.48933741,0.42171916
Pick small gear,Pick,0.4627378,-0.13932498
Pick small gear,Pick,0.52170656,-0.28744056
Pick small gear,Pick,0.55061503,-0.47651788
Pick small gear,Pick,0.62880222,0.29515098
Pick small gear,Pick,0.63131884,0.19909475
Pick small gear,Pick,0.58182113,-0.22789481
Pick small gear,Pick,0.42633753,-0.28275995
Pick small gear,Pick,0.57641755,0.48760623
Pick small gear,Pick,0.4873382,-0.23337762
Pick small gear,Pick,0.66768576,-0.45066387
Pick small gear,Pick,0.63537453,-0.49874117
Pick small gear,Pick,0.41725469,-0.69129584
Pick small gear,Pick,0.59243616,-0.37151281
Pick small gear,Pick,0.46751478,-0.56311554
Pick small gear,Pick,0.50008356,0.39492555
Pick small gear,Pick,0.49405806,0.1064191
Pick small gear,Pick,0.62358208,-0.38102831
Pick small gear,Pick,0.61393236,-0.47070629
Pick small gear,Pick,0.42004397,-0.39541262
Pick small gear,Pick,0.46631226,-0.40014372
Pick small gear,Pick,0.66786223,0.0751099
Pick small gear,Pick,0.44961608,-0.46962284
Pick small gear,Pick,0.58252862,0.07650282
Pick small gear,Pick,0.38826203,0.03282037
Pick small gear,Pick,0.52921177,0.2937451
Pick square peg 1,Pick,0.5631314,-0.25010047
Pick square peg 1,Pick,0.57169688,0.29826239
Pick square peg 1,Pick,0.66838424,-0.34839827
Pick square peg 1,Pick,0.70597817,-0.0151589
Pick square peg 1,Pick,0.66097778,0.13972199
Pick square peg 1,Pick,0.63401249,0.00364419
Pick square peg 1,Pick,0.45708639,0.13157158
Pick square peg 1,Pick,0.44512046,-0.0571785
Pick square peg 1,Pick,0.52552967,-0.15373236
Pick square peg 1,Pick,0.46742347,-0.16386854
Pick square peg 1,Pick,0.43723741,-0.16676972
Pick square peg 1,Pick,0.48324831,-0.33473836
Pick square peg 1,Pick,0.43850655,0.17707987
Pick square peg 1,Pick,0.52982978,-0.25050395
Pick square peg 1,Pick,0.52582114,-0.24593473
Pick square peg 1,Pick,0.5223795,0.28914832
Pick square peg 1,Pick,0.73308043,0.12278958
Pick square peg 1,Pick,0.69607269,0.1733452
Pick square peg 1,Pick,0.65204468,0.02659318
Pick square peg 1,Pick,0.65552898,0.01501084
Pick square peg 1,Pick,0.69597302,-0.17358588
Pick square peg 1,Pick,0.65302832,-0.36933209
Pick square peg 1,Pick,0.52772131,0.06087558
Pick square peg 1,Pick,0.69732359,-0.32298368
Pick square peg 1,Pick,0.69330652,-0.25904751
Pick square peg 1,Pick,0.49590893,0.0029322
Pick square peg 1,Pick,0.60968172,-0.41216054
Pick square peg 1,Pick,0.59904728,-0.51904703
Pick square peg 1,Pick,0.57070595,0.06418158
Pick square peg 1,Pick,0.67352832,-0.1346533
Pick square peg 1,Pick,0.65272031,-0.06446885
Pick square peg 1,Pick,0.57112506,0.26644098
Pick square peg 1,Pick,0.55121935,0.32174332
Pick square peg 1,Pick,0.67483287,-0.00228764
Pick square peg 1,Pick,0.69187345,-0.02055047
Pick square peg 1,Pick,0.57275229,-0.12843878
Pick square peg 1,Pick,0.5828816,-0.16022477
Pick square peg 1,Pick,0.57268078,-0.17729541
Pick square peg 1,Pick,0.44105652,0.11971844
Pick square peg 1,Pick,0.38364607,-0.41294088
Pick square peg 1,Pick,0.40957483,-0.42481837
Pick square peg 1,Pick,0.67946587,-0.27073238
Pick square peg 1,Pick,0.58366279,0.24903708
Pick square peg 1,Pick,0.66849897,-0.3487545
Pick square peg 1,Pick,0.31646444,-0.45394789
Pick square peg 1,Pick,0.45785363,-0.30054487
Pick square peg 1,Pick,0.59254557,-0.10007705
Pick square peg 1,Pick,0.56061826,-0.43836225
Pick square peg 1,Pick,0.63310074,-0.08780816
Pick square peg 1,Pick,0.61981682,-0.15461575
Pick square peg 1,Pick,0.41040457,0.0976102
Pick square peg 1,Pick,0.58225831,-0.2027987
Pick square peg 1,Pick,0.50319642,-0.53188973
Pick square peg 1,Pick,0.47705443,-0.30698972
Pick square peg 1,Pick,0.44704508,-0.34477926
Pick square peg 1,Pick,0.46672073,0.12319888
Pick square peg 1,Pick,0.70259442,0.07565173
Pick square peg 1,Pick,0.68829409,0.10615681
Pick square peg 2,Pick,0.5485094,-0.25924393
Pick square peg 2,Pick,0.54316824,0.28575752
Pick square peg 2,Pick,0.53589878,0.28249307
Pick square peg 2,Pick,0.64215286,-0.35171478
Pick square peg 2,Pick,0.67009254,0.00261571
Pick square peg 2,Pick,0.63840596,0.14108572
Pick square peg 2,Pick,0.44977218,0.1230335
Pick square peg 2,Pick,0.43907736,-0.07860637
Pick square peg 2,Pick,0.55061407,-0.13414177
Pick square peg 2,Pick,0.55606203,-0.12475625
Pick square peg 2,Pick,0.57160246,-0.0600784
Pick square peg 2,Pick,0.57049704,-0.05549953
Pick square peg 2,Pick,0.48477739,-0.16751991
Pick square peg 2,Pick,0.47658759,-0.15332047
Pick square peg 2,Pick,0.49061745,-0.32972471
Pick square peg 2,Pick,0.49040012,-0.34129258
Pick square peg 2,Pick,0.52084711,-0.23640998
Pick square peg 2,Pick,0.50781087,-0.26282495
Pick square peg 2,Pick,0.47433519,0.32282157
Pick square peg 2,Pick,0.71851726,0.11525567
Pick square peg 2,Pick,0.69040648,0.19582672
Pick square peg 2,Pick,0.62991687,0.05129303
Pick square peg 2,Pick,0.62611219,0.02984511
Pick square peg 2,Pick,0.67263389,-0.16736574
Pick square peg 2,Pick,0.62084176,-0.35179924
Pick square peg 2,Pick,0.50871089,0.05797606
Pick square peg 2,Pick,0.67131582,-0.31541611
Pick square peg 2,Pick,0.68002194,-0.25440303
Pick square peg 2,Pick,0.4600833,0.00559396
Pick square peg 2,Pick,0.6033886,-0.45015634
Pick square peg 2,Pick,0.5598592,-0.53192783
Pick square peg 2,Pick,0.54239587,0.06798451
Pick square peg 2,Pick,0.66421986,-0.14157164
Pick square peg 2,Pick,0.64066844,-0.10126099
Pick square peg 2,Pick,0.56150549,0.21690556
Pick square peg 2,Pick,0.5321137,0.30519976
Pick square peg 2,Pick,0.67954995,0.02023033
Pick square peg 2,Pick,0.69572986,-0.01702933
Pick square peg 2,Pick,0.59104287,-0.10595628
Pick square peg 2,Pick,0.58439984,-0.13259243
Pick square peg 2,Pick,0.60343852,-0.16327271
Pick square peg 2,Pick,0.46138171,0.1139314
Pick square peg 2,Pick,0.38217458,-0.39281299
Pick square peg 2,Pick,0.41217008,-0.41565036
Pick square peg 2,Pick,0.64496907,-0.25818412
Pick square peg 2,Pick,0.64083426,-0.34176315
Pick square peg 2,Pick,0.31245191,-0.41929705
Pick square peg 2,Pick,0.47764544,-0.27459225
Pick square peg 2,Pick,0.6091562,-0.09646705
Pick square peg 2,Pick,0.64833317,-0.08761223
Pick square peg 2,Pick,0.6615747,-0.13423929
Pick square peg 2,Pick,0.49459145,0.04630064
Pick square peg 2,Pick,0.41147848,0.08018271
Pick square peg 2,Pick,0.54947245,-0.19444179
Pick square peg 2,Pick,0.57350236,-0.20113223
Pick square peg 2,Pick,0.70899181,0.339376
Pick square peg 2,Pick,0.48747508,-0.52532134
Pick square peg 2,Pick,0.45561077,-0.31691374
Pick square peg 2,Pick,0.42006197,-0.35853852
Pick square peg 2,Pick,0.47063428,0.10386764
Pick square peg 2,Pick,0.67214602,0.0574437
Pick square peg 3,Pick,0.53183245,-0.259761
Pick square peg 3,Pick,0.51345272,0.27842581
Pick square peg 3,Pick,0.60295904,-0.35786561
Pick square peg 3,Pick,0.66108214,0.00334072
Pick square peg 3,Pick,0.60670558,0.14867756
Pick square peg 3,Pick,0.56405246,0.00930331
Pick square peg 3,Pick,0.58786866,0.01662855
Pick square peg 3,Pick,0.42630048,0.10452392
Pick square peg 3,Pick,0.44076597,-0.10137765
Pick square peg 3,Pick,0.5845905,-0.14134316
Pick square peg 3,Pick,0.50635855,-0.16192131
Pick square peg 3,Pick,0.49592314,-0.14582017
Pick square peg 3,Pick,0.42679906,-0.29880136
Pick square peg 3,Pick,0.39593752,0.16522045
Pick square peg 3,Pick,0.3847685,0.16695402
Pick square peg 3,Pick,0.49375783,-0.23750734
Pick square peg 3,Pick,0.46179638,-0.25857051
Pick square peg 3,Pick,0.46659307,0.29831029
Pick square peg 3,Pick,0.69618611,0.14379549
Pick square peg 3,Pick,0.68209863,0.19873301
Pick square peg 3,Pick,0.56675327,0.06712947
Pick square peg 3,Pick,0.61571553,0.05795886
Pick square peg 3,Pick,0.60438073,0.04879846
Pick square peg 3,Pick,0.64507353,-0.16467522
Pick square peg 3,Pick,0.58135779,-0.3283085
Pick square peg 3,Pick,0.46441861,0.07542758
Pick square peg 3,Pick,0.62750061,-0.30943328
Pick square peg 3,Pick,0.66218624,-0.25437237
Pick square peg 3,Pick,0.45102434,-0.00896252
Pick square peg 3,Pick,0.59498659,-0.48643556
Pick square peg 3,Pick,0.58082941,-0.53619535
Pick square peg 3,Pick,0.5414937,0.06877328
Pick square peg 3,Pick,0.64453303,-0.15322831
Pick square peg 3,Pick,0.6275311,-0.10844566
Pick square peg 3,Pick,0.51315826,0.25401335
Pick square peg 3,Pick,0.5234552,0.3125308
Pick square peg 3,Pick,0.6951522,0.03194028
Pick square peg 3,Pick,0.71347138,0.00321905
Pick square peg 3,Pick,0.63069026,0.05606119
Pick square peg 3,Pick,0.5928669,-0.07842164
Pick square peg 3,Pick,0.6226627,-0.17045295
Pick square peg 3,Pick,0.62167005,-0.18101692
Pick square peg 3,Pick,0.47170911,0.09668908
Pick square peg 3,Pick,0.40405826,-0.37806079
Pick square peg 3,Pick,0.42019581,-0.40879273
Pick square peg 3,Pick,0.71599722,0.03610825
Pick square peg 3,Pick,0.61548115,-0.26204141
Pick square peg 3,Pick,0.64170142,-0.33021584
Pick square peg 3,Pick,0.28800737,-0.39965825
Pick square peg 3,Pick,0.49056573,-0.25672885
Pick square peg 3,Pick,0.60319058,-0.09638516
Pick square peg 3,Pick,0.67070129,-0.08436748
Pick square peg 3,Pick,0.68182773,-0.11916364
Pick square peg 3,Pick,0.40212398,0.03358812
Pick square peg 3,Pick,0.55220178,-0.23605176
Pick square peg 3,Pick,0.69390481,0.34339376
Pick square peg 3,Pick,0.45619554,-0.52020784
Pick square peg 3,Pick,0.43584662,-0.31805246
Pick square peg 3,Pick,0.39801061,-0.36543159
Pick square peg 3,Pick,0.4939808,0.08458269
Pick square peg 3,Pick,0.35013934,-0.38173314
Pick square peg 3,Pick,0.66350241,0.04050454
Pick square peg 4,Pick,0.50058595,-0.274077
Pick square peg 4,Pick,0.51094349,0.26778173
Pick square peg 4,Pick,0.59209661,-0.34197069
Pick square peg 4,Pick,0.63498185,0.00926739
Pick square peg 4,Pick,0.57698832,0.15681148
Pick square peg 4,Pick,0.54683379,0.00439563
Pick square peg 4,Pick,0.41007474,0.09362218
Pick square peg 4,Pick,0.44111038,-0.12278071
Pick square peg 4,Pick,0.58558052,-0.14725391
Pick square peg 4,Pick,0.53044241,-0.1574692
Pick square peg 4,Pick,0.51611582,-0.12634601
Pick square peg 4,Pick,0.40219223,-0.28640645
Pick square peg 4,Pick,0.37400182,0.15866082
Pick square peg 4,Pick,0.4561322,-0.23580943
Pick square peg 4,Pick,0.42466803,-0.28281952
Pick square peg 4,Pick,0.42858146,-0.28401702
Pick square peg 4,Pick,0.43916117,0.30197049
Pick square peg 4,Pick,0.67888949,0.16222638
Pick square peg 4,Pick,0.68430666,0.21599805
Pick square peg 4,Pick,0.48858733,-0.46390297
Pick square peg 4,Pick,0.59030539,0.0594532
Pick square peg 4,Pick,0.63519306,-0.16401105
Pick square peg 4,Pick,0.56057119,-0.32675675
Pick square peg 4,Pick,0.47853821,0.07784846
Pick square peg 4,Pick,0.6236629,-0.31156684
Pick square peg 4,Pick,0.64812473,-0.24208523
Pick square peg 4,Pick,0.17258342,-0.4418459
Pick square peg 4,Pick,0.42934953,-0.00324815
Pick square peg 4,Pick,0.59301068,-0.51364775
Pick square peg 4,Pick,0.53972484,-0.55232804
Pick square peg 4,Pick,0.51596286,-0.49217826
Pick square peg 4,Pick,0.50776002,0.07679
Pick square peg 4,Pick,0.61790038,-0.17969188
Pick square peg 4,Pick,0.59551569,-0.13734217
Pick square peg 4,Pick,0.51547934,0.22730409
Pick square peg 4,Pick,0.50895604,0.30670789
Pick square peg 4,Pick,0.69486153,0.06579835
Pick square peg 4,Pick,0.71588307,0.0221704
Pick square peg 4,Pick,0.63364498,-0.07852267
Pick square peg 4,Pick,0.65505909,-0.18095572
Pick square peg 4,Pick,0.63797515,-0.20195265
Pick square peg 4,Pick,0.46510555,0.07426644
Pick square peg 4,Pick,0.41354941,-0.35877908
Pick square peg 4,Pick,0.43167632,-0.39690437
Pick square peg 4,Pick,0.59499208,-0.26861158
Pick square peg 4,Pick,0.61687357,-0.31660752
Pick square peg 4,Pick,0.2795901,-0.3712625
Pick square peg 4,Pick,0.50512196,-0.24045748
Pick square peg 4,Pick,0.68137688,0.34339802
Pick square peg 4,Pick,0.63987357,-0.0976581
Pick square peg 4,Pick,0.69504325,-0.09635242
Pick square peg 4,Pick,0.68351789,-0.11190541
Pick square peg 4,Pick,0.64131712,-0.28145179
Pick square peg 4,Pick,0.34938481,0.06708247
Pick square peg 4,Pick,0.56283961,-0.25110579
Pick square peg 4,Pick,0.66084728,0.32626187
Pick square peg 4,Pick,0.42235465,-0.512377
Pick square peg 4,Pick,0.33061072,-0.30343973
Pick square peg 4,Pick,0.42253828,-0.32315015
Pick square peg 4,Pick,0.38235867,-0.35971884
Pick square peg 4,Pick,0.50382781,0.06935917
Pick square peg 4,Pick,0.6700003,0.01591876
Pick USB,Pick,0.42574247,-0.25252083
Pick USB,Pick,0.44530961,0.32051497
Pick USB,Pick,0.46528088,0.297943
Pick USB,Pick,0.54683383,0.03016034
Pick USB,Pick,0.53282889,-0.51592961
Pick USB,Pick,0.5136933,0.00726044
Pick USB,Pick,0.46937805,0.03022533
Pick USB,Pick,0.53774305,0.14132714
Pick USB,Pick,0.75625227,-0.0662035
Pick USB,Pick,0.6901691,-0.05672778
Pick USB,Pick,0.68251492,-0.15350283
Pick USB,Pick,0.69428113,-0.23894487
Pick USB,Pick,0.56197978,-0.27903744
Pick USB,Pick,0.58178529,-0.45915892
Pick USB,Pick,0.72056375,-0.04190315
Pick USB,Pick,0.66611006,-0.04327975
Pick USB,Pick,0.36936461,-0.39787383
Pick USB,Pick,0.57775441,-0.51088732
Pick USB,Pick,0.7417192,0.00093085
Pick USB,Pick,0.67692716,0.07195785
Pick USB,Pick,0.61153076,-0.29133426
Pick USB,Pick,0.64322004,-0.29876986
Pick USB,Pick,0.55996617,-0.39356768
Pick USB,Pick,0.59625516,-0.01748441
Pick USB,Pick,0.63597752,0.02078449
Pick USB,Pick,0.43672727,-0.41829852
Pick USB,Pick,0.66954112,-0.00647539
Pick USB,Pick,0.65713232,0.11463951
Pick USB,Pick,0.66606164,-0.35576291
Pick USB,Pick,0.68565,-0.34837386
Pick USB,Pick,0.67936116,-0.3548001
Pick USB,Pick,0.6847311,0.06091407
Pick USB,Pick,0.6855613,0.0826029
Pick USB,Pick,0.67329763,0.08691328
Pick USB,Pick,0.69266551,0.05157371
Pick USB,Pick,0.658438,0.05613541
Pick USB,Pick,0.4079538,0.40602539
Pick USB,Pick,0.56931079,0.41241401
Pick USB,Pick,0.56597604,0.422401
Pick USB,Pick,0.65143132,-0.48888187
Pick USB,Pick,0.62889559,-0.47665581
Pick USB,Pick,0.64720214,-0.44888345
Pick USB,Pick,0.581113,-0.25998348
Pick USB,Pick,0.59545786,-0.14607659
Pick USB,Pick,0.5879697,-0.15830617
Pick USB,Pick,0.60950665,-0.30064777
Pick USB,Pick,0.59912935,-0.30439683
Pick USB,Pick,0.66892952,-0.2584105
Pick USB,Pick,0.66400723,0.37599335
Pick USB,Pick,0.53009221,0.2233843
Pick USB,Pick,0.48060869,0.22263517
Pick USB,Pick,0.48397389,-0.49122017
Pick USB,Pick,0.43586716,-0.47312303
Pick USB,Pick,0.51595316,-0.43154487
Pick USB,Pick,0.3778137,-0.5708141
Pick USB,Pick,0.56093263,-0.31918333
Pick USB,Pick,0.40196339,-0.05754017
Pick USB,Pick,0.48549829,-0.11027127
Pick USB,Pick,0.5873532,-0.24304244
Pick USB,Pick,0.55728648,-0.23667364
Pick USB,Pick,0.56916362,0.09894868
Pick USB,Pick,0.59264449,0.35285096
Pick USB,Pick,0.59171931,0.34067808
Pick USB,Pick,0.61177263,0.37397571
Pick USB,Pick,0.39522651,0.34060481
Pick USB,Pick,0.40376415,0.32364882
Pick USB,Pick,0.66394057,-0.13056263
Pick USB,Pick,0.55110074,-0.21748059
Pick USB,Pick,0.53304233,-0.01588167
Pick USB,Pick,0.58019071,0.07264515
Pick waterproof,Pick,0.61370846,0.313001402
Pick waterproof,Pick,0.65136815,0.345081586
Pick waterproof,Pick,0.70699284,0.280207675
Pick waterproof,Pick,0.52279801,0.202153349
Pick waterproof,Pick,0.51971136,0.0853955976
Pick waterproof,Pick,0.52016998,0.0915552489
Pick waterproof,Pick,0.52577383,0.139486116
Pick waterproof,Pick,0.63955686,0.278516953
Pick waterproof,Pick,0.67143132,-0.323408474
Pick waterproof,Pick,0.68341649,-0.0993021449
Pick waterproof,Pick,0.65019086,-0.0871515446
Pick waterproof,Pick,0.44756345,-0.0389527585
Pick waterproof,Pick,0.46562501,0.28974368
Pick waterproof,Pick,0.47739959,0.194996861
Pick waterproof,Pick,0.68631486,-0.250606904
Pick waterproof,Pick,0.50727453,-0.151949216
Pick waterproof,Pick,0.44640494,0.161377378
Pick waterproof,Pick,0.59180612,0.255571267
Pick waterproof,Pick,0.42637566,-0.328780955
Pick waterproof,Pick,0.37546112,-0.428952212
Pick waterproof,Pick,0.50684073,0.000592945667
Pick waterproof,Pick,0.595082,-0.218051121
Pick waterproof,Pick,0.57900749,-0.214390675
Pick waterproof,Pick,0.42276023,-0.245280072
Pick waterproof,Pick,0.60096529,-0.0721910392
Pick waterproof,Pick,0.68101852,-0.0970935442
Pick waterproof,Pick,0.60675784,-0.0889697422
Pick waterproof,Pick,0.51790853,-0.143570439
Pick waterproof,Pick,0.66013888,-0.104962284
Pick waterproof,Pick,0.53143583,-0.343979463
Pick waterproof,Pick,0.55376802,0.212519349
Pick waterproof,Pick,0.56730566,0.29720269
Pick waterproof,Pick,0.51480317,-0.531434337
Pick waterproof,Pick,0.5232738,0.296465281
Pick waterproof,Pick,0.56480378,0.308633796
Pick waterproof,Pick,0.58048573,-0.31264751
Pick waterproof,Pick,0.65044558,0.436898472
Pick waterproof,Pick,0.57602808,-0.509827672
Pick waterproof,Pick,0.54348749,-0.495288651
Pick waterproof,Pick,0.51754729,-0.514017014
Pick waterproof,Pick,0.50724576,-0.302604578
Pick waterproof,Pick,0.60272761,0.0844286196
Pick waterproof,Pick,0.61088954,-0.0617974348
Pick waterproof,Pick,0.61614499,-0.19384454
Pick waterproof,Pick,0.51946656,-0.180975535
Pick waterproof,Pick,0.62579958,0.133705101
Pick waterproof,Pick,0.57368679,-0.243028597
Pick waterproof,Pick,0.56052995,0.404748229
Pick waterproof,Pick,0.40661835,-0.472791531
Pick waterproof,Pick,0.55814349,0.0327671444
Pick waterproof,Pick,0.57351209,0.0116383424
Pick waterproof,Pick,0.54424781,0.281130106
Pick waterproof,Pick,0.56304396,-0.486997776
Pick waterproof,Pick,0.49075309,-0.364279373
Pick waterproof,Pick,0.53417562,0.256683413
Pick waterproof,Pick,0.5232418,0.206613487
Pick waterproof,Pick,0.50620734,0.26264067
Pick waterproof,Pick,0.4552932,0.1835639
Pick waterproof,Pick,0.51818301,0.189201724
Pick waterproof,Pick,0.67848782,0.36527732
Pick waterproof,Pick,0.67455156,0.352643513
Pick waterproof,Pick,0.66214412,-0.000517093464
Pick waterproof,Pick,0.54937729,0.075174589
Pick waterproof,Pick,0.54567371,0.0934279717
Pick waterproof,Pick,0.3587416,-0.416618799
Pick waterproof,Pick,0.54574592,0.332400164
Pick waterproof,Pick,0.59760801,0.44430451
Pick waterproof,Pick,0.52836359,0.388106355
Pick waterproof,Pick,0.43194996,-0.189673602
Pick waterproof,Pick,0.52882576,-0.292854899
Pick waterproof,Pick,0.35219644,-0.470832317
Pick waterproof,Pick,0.39505395,-0.445734891
Pick waterproof,Pick,0.54460306,-0.332664684
Pick waterproof,Pick,0.66589497,-0.240237399
Pick waterproof,Pick,0.60363865,0.398743983
Pick waterproof,Pick,0.48882019,0.169584035
Pick waterproof,Pick,0.61688367,0.19044553
Place BNC,Place,0.50205224,-0.3045976
Place BNC,Place,0.53762612,-0.26896994
Place BNC,Place,0.57532849,-0.31727176
Place BNC,Place,0.62390392,0.14408152
Place BNC,Place,0.57269255,0.1760167
Place BNC,Place,0.54119458,0.17144725
Place BNC,Place,0.48351577,0.33717784
Place BNC,Place,0.64169475,-0.12830355
Place BNC,Place,0.47611322,-0.23782364
Place BNC,Place,0.47448644,-0.27780563
Place BNC,Place,0.59380845,-0.14817376
Place BNC,Place,0.42481256,-0.05910957
Place BNC,Place,0.51651102,0.41179692
Place BNC,Place,0.42399726,0.30909402
Place BNC,Place,0.66989381,-0.06981079
Place BNC,Place,0.48372793,0.49429946
Place BNC,Place,0.52599197,0.19746122
Place BNC,Place,0.49523744,0.24558767
Place BNC,Place,0.73676225,0.1014532
Place BNC,Place,0.60869998,0.30909188
